sample,colDate,plot,stratum,regen_age,numPols,polGroup,polSpecies,polGenus,ASV,plantFamily,plantGenus,relAbund,weight,weight_100,weight_1000,weight_10000
UD22_1199,17/03/2023,CA63,Understory,0,2,Apidae_Euglossini,Exaerete_smaragdina,Exaerete,Gongora_gratulabunda,Orchidaceae,Gongora,0.221858639,2,22,222,2219
BAU_0363,4/11/2023,CR03,Understory,4,2,Apidae_Euglossini,Euglossa_tridentata,Euglossa,Gongora_gratulabunda,Orchidaceae,Gongora,0.224924012,2,22,225,2249
UD22_1184,4/4/2023,CR05,Understory,11,1,Apidae_Euglossini,Exaerete_smaragdina,Exaerete,Gongora_gratulabunda,Orchidaceae,Gongora,0.194869417,2,19,195,1949
UD22_1232,14/03/2023,CR06,Understory,32,1,Apidae_Euglossini,Eufriesea_chrysopyga,Eufriesea,Gongora_gratulabunda,Orchidaceae,Gongora,0.240005944,2,24,240,2400
BAU_0376,25/11/2023,CR08,Understory,26,2,Apidae_Euglossini,Euglossa_asarophora,Euglossa,Gongora_gratulabunda,Orchidaceae,Gongora,0.266666667,3,27,267,2667
UD22_1226,20/04/2023,CR09,Understory,5,2,Apidae_Euglossini,Euglossa_flammea-chalybeata_gr,Euglossa,Gongora_gratulabunda,Orchidaceae,Gongora,0.15693327,2,16,157,1569
UD22_1222,29/03/2023,CR13,Understory,1,1,Apidae_Euglossini,Eufriesea_chrysopyga,Eufriesea,Gongora_gratulabunda,Orchidaceae,Gongora,0.219835303,2,22,220,2198
UD22_1220,29/03/2023,CR13,Understory,1,1,Apidae_Euglossini,Exaerete_smaragdina,Exaerete,Gongora_gratulabunda,Orchidaceae,Gongora,0.241676942,2,24,242,2417
UD22_1204,11/5/2023,CR14,Understory,37,1,Apidae_Euglossini,Euglossa_flammea-chalybeata_gr,Euglossa,Gongora_gratulabunda,Orchidaceae,Gongora,0.226357872,2,23,226,2264
BAU_0369,18/11/2023,OG37,Canopy,NA,1,Apidae_Euglossini,Euglossa_tridentata,Euglossa,Gongora_gratulabunda,Orchidaceae,Gongora,0.281054249,3,28,281,2811
UD22_1265,3/6/2023,OG38,Canopy,NA,1,Apidae_Euglossini,Euglossa_flammea-chalybeata_gr,Euglossa,Gongora_gratulabunda,Orchidaceae,Gongora,0.181664656,2,18,182,1817
UD22_1205,3/6/2023,OG38,Understory,NA,2,Apidae_Euglossini,Euglossa_flammea-chalybeata_gr,Euglossa,Gongora_gratulabunda,Orchidaceae,Gongora,0.164829841,2,16,165,1648
UD22_0938,16/03/2023,OG39,Understory,NA,1,Apidae_Euglossini,Euglossa_flammea-chalybeata_gr,Euglossa,Gongora_gratulabunda,Orchidaceae,Gongora,0.130330618,1,13,130,1303
UD22_1214,26/03/2023,OG41,Understory,NA,1,Apidae_Euglossini,Euglossa_flammea-chalybeata_gr,Euglossa,Gongora_gratulabunda,Orchidaceae,Gongora,0.20543896,2,21,205,2054
UD22_1528,28/11/2023,OG43,Understory,NA,3,Apidae_Euglossini,Euglossa_asarophora,Euglossa,Gongora_gratulabunda,Orchidaceae,Gongora,0.199300699,2,20,199,1993
UD22_1532,28/11/2023,OG43,Understory,NA,1,Apidae_Euglossini,Euglossa_dodsoni,Euglossa,Gongora_gratulabunda,Orchidaceae,Gongora,0.187041037,2,19,187,1870
UD22_1529,28/11/2023,OG43,Understory,NA,1,Apidae_Euglossini,Euglossa_flammea-chalybeata_gr,Euglossa,Gongora_gratulabunda,Orchidaceae,Gongora,0.151391718,2,15,151,1514
UD22_1533,28/11/2023,OG43,Canopy,NA,1,Apidae_Euglossini,Euglossa_tridentata,Euglossa,Gongora_gratulabunda,Orchidaceae,Gongora,0.197046843,2,20,197,1970
BAU_0346,18/10/2023,OG44,Understory,NA,9,Apidae_Euglossini,Euglossa_asarophora,Euglossa,Gongora_gratulabunda,Orchidaceae,Gongora,0.110876173,1,11,111,1109
UD22_1237,15/04/2023,OG45,Understory,NA,6,Apidae_Euglossini,Eufriesea_chrysopyga,Eufriesea,Gongora_gratulabunda,Orchidaceae,Gongora,0.160238371,2,16,160,1602
UD22_1245,15/04/2023,OG46,Understory,NA,2,Apidae_Euglossini,Eufriesea_chrysopyga,Eufriesea,Gongora_gratulabunda,Orchidaceae,Gongora,0.239327296,2,24,239,2393
UD22_1244,15/04/2023,OG46,Understory,NA,1,Apidae_Euglossini,Eufriesea_lucida,Eufriesea,Gongora_gratulabunda,Orchidaceae,Gongora,0.266085979,3,27,266,2661
BAU_0355,27/10/2023,OG48,Understory,NA,1,Apidae_Euglossini,Euglossa_asarophora,Euglossa,Gongora_gratulabunda,Orchidaceae,Gongora,0.254923118,3,25,255,2549
BAU_0353,27/10/2023,OG50,Understory,NA,1,Apidae_Euglossini,Euglossa_asarophora,Euglossa,Gongora_gratulabunda,Orchidaceae,Gongora,0.310255004,3,31,310,3103
BAU_0352,27/10/2023,OG50,Canopy,NA,1,Apidae_Euglossini,Euglossa_tridentata,Euglossa,Gongora_gratulabunda,Orchidaceae,Gongora,0.252636703,3,25,253,2526
BAU_0350,25/10/2023,PA58,Understory,0,3,Apidae_Euglossini,Euglossa_tridentata,Euglossa,Gongora_gratulabunda,Orchidaceae,Gongora,0.284398388,3,28,284,2844
BAU_0373,25/11/2023,PR27,Understory,26,2,Apidae_Euglossini,Euglossa_asarophora,Euglossa,Gongora_gratulabunda,Orchidaceae,Gongora,0.246969697,2,25,247,2470
BAU_0374,25/11/2023,PR27,Understory,26,1,Apidae_Euglossini,Euglossa_tridentata,Euglossa,Gongora_gratulabunda,Orchidaceae,Gongora,0.273954473,3,27,274,2740
BAU_0335,20/04/2023,PR30,Understory,14,1,Apidae_Euglossini,Euglossa_asarophora,Euglossa,Gongora_gratulabunda,Orchidaceae,Gongora,0.224861655,2,22,225,2249
UD22_1189,23/04/2023,PR31,Understory,15,1,Apidae_Euglossini,Euglossa_asarophora,Euglossa,Gongora_gratulabunda,Orchidaceae,Gongora,0.178939507,2,18,179,1789
UD22_1187,23/04/2023,PR31,Understory,15,2,Apidae_Euglossini,Exaerete_smaragdina,Exaerete,Gongora_gratulabunda,Orchidaceae,Gongora,0.219538,2,22,220,2195
BAU_0364,7/11/2023,CA61,Understory,0,1,Apidae_Euglossini,Euglossa_tridentata,Euglossa,Gongora_spc,Orchidaceae,Gongora,0.14917776,1,15,149,1492
BAU_0363,4/11/2023,CR03,Understory,4,2,Apidae_Euglossini,Euglossa_tridentata,Euglossa,Gongora_spc,Orchidaceae,Gongora,0.16814037,2,17,168,1681
UD22_1184,4/4/2023,CR05,Understory,11,1,Apidae_Euglossini,Exaerete_smaragdina,Exaerete,Gongora_spc,Orchidaceae,Gongora,0.143563591,1,14,144,1436
BAU_0376,25/11/2023,CR08,Understory,26,2,Apidae_Euglossini,Euglossa_asarophora,Euglossa,Gongora_spc,Orchidaceae,Gongora,0.231220657,2,23,231,2312
UD22_1226,20/04/2023,CR09,Understory,5,2,Apidae_Euglossini,Euglossa_flammea-chalybeata_gr,Euglossa,Gongora_spc,Orchidaceae,Gongora,0.103644108,1,10,104,1036
UD22_1227,20/04/2023,CR09,Understory,5,1,Apidae_Euglossini,Exaerete_smaragdina,Exaerete,Gongora_spc,Orchidaceae,Gongora,0.12327044,1,12,123,1233
UD22_1222,29/03/2023,CR13,Understory,1,1,Apidae_Euglossini,Eufriesea_chrysopyga,Eufriesea,Gongora_spc,Orchidaceae,Gongora,0.105979234,1,11,106,1060
UD22_1220,29/03/2023,CR13,Understory,1,1,Apidae_Euglossini,Exaerete_smaragdina,Exaerete,Gongora_spc,Orchidaceae,Gongora,0.115659679,1,12,116,1157
UD22_1204,11/5/2023,CR14,Understory,37,1,Apidae_Euglossini,Euglossa_flammea-chalybeata_gr,Euglossa,Gongora_spc,Orchidaceae,Gongora,0.181968569,2,18,182,1820
BAU_0369,18/11/2023,OG37,Canopy,NA,1,Apidae_Euglossini,Euglossa_tridentata,Euglossa,Gongora_spc,Orchidaceae,Gongora,0.112279872,1,11,112,1123
UD22_1205,3/6/2023,OG38,Understory,NA,2,Apidae_Euglossini,Euglossa_flammea-chalybeata_gr,Euglossa,Gongora_spc,Orchidaceae,Gongora,0.100157442,1,10,100,1002
UD22_0947,16/03/2023,OG39,Understory,NA,1,Apidae_Euglossini,Eufriesea_chrysopyga,Eufriesea,Gongora_spc,Orchidaceae,Gongora,0.181388013,2,18,181,1814
UD22_0948,16/03/2023,OG39,Understory,NA,1,Apidae_Euglossini,Eufriesea_chrysopyga,Eufriesea,Gongora_spc,Orchidaceae,Gongora,0.110330288,1,11,110,1103
UD22_0945,16/03/2023,OG39,Understory,NA,1,Apidae_Euglossini,Euglossa_asarophora,Euglossa,Gongora_spc,Orchidaceae,Gongora,0.112651646,1,11,113,1127
UD22_1214,26/03/2023,OG41,Understory,NA,1,Apidae_Euglossini,Euglossa_flammea-chalybeata_gr,Euglossa,Gongora_spc,Orchidaceae,Gongora,0.116169081,1,12,116,1162
UD22_1528,28/11/2023,OG43,Understory,NA,3,Apidae_Euglossini,Euglossa_asarophora,Euglossa,Gongora_spc,Orchidaceae,Gongora,0.285547786,3,29,286,2855
UD22_1532,28/11/2023,OG43,Understory,NA,1,Apidae_Euglossini,Euglossa_dodsoni,Euglossa,Gongora_spc,Orchidaceae,Gongora,0.104967603,1,10,105,1050
UD22_1529,28/11/2023,OG43,Understory,NA,1,Apidae_Euglossini,Euglossa_flammea-chalybeata_gr,Euglossa,Gongora_spc,Orchidaceae,Gongora,0.116904277,1,12,117,1169
UD22_1533,28/11/2023,OG43,Canopy,NA,1,Apidae_Euglossini,Euglossa_tridentata,Euglossa,Gongora_spc,Orchidaceae,Gongora,0.339613035,3,34,340,3396
UD22_1245,15/04/2023,OG46,Understory,NA,2,Apidae_Euglossini,Eufriesea_chrysopyga,Eufriesea,Gongora_spc,Orchidaceae,Gongora,0.140577835,1,14,141,1406
BAU_0355,27/10/2023,OG48,Understory,NA,1,Apidae_Euglossini,Euglossa_asarophora,Euglossa,Gongora_spc,Orchidaceae,Gongora,0.114108443,1,11,114,1141
BAU_0352,27/10/2023,OG50,Canopy,NA,1,Apidae_Euglossini,Euglossa_tridentata,Euglossa,Gongora_spc,Orchidaceae,Gongora,0.231380821,2,23,231,2314
BAU_0350,25/10/2023,PA58,Understory,0,3,Apidae_Euglossini,Euglossa_tridentata,Euglossa,Gongora_spc,Orchidaceae,Gongora,0.22970639,2,23,230,2297
BAU_0373,25/11/2023,PR27,Understory,26,2,Apidae_Euglossini,Euglossa_asarophora,Euglossa,Gongora_spc,Orchidaceae,Gongora,0.153219697,2,15,153,1532
BAU_0374,25/11/2023,PR27,Understory,26,1,Apidae_Euglossini,Euglossa_tridentata,Euglossa,Gongora_spc,Orchidaceae,Gongora,0.113552144,1,11,114,1136
BAU_0335,20/04/2023,PR30,Understory,14,1,Apidae_Euglossini,Euglossa_asarophora,Euglossa,Gongora_spc,Orchidaceae,Gongora,0.117829667,1,12,118,1178
UD22_1189,23/04/2023,PR31,Understory,15,1,Apidae_Euglossini,Euglossa_asarophora,Euglossa,Gongora_spc,Orchidaceae,Gongora,0.105899925,1,11,106,1059
UD22_1187,23/04/2023,PR31,Understory,15,2,Apidae_Euglossini,Exaerete_smaragdina,Exaerete,Gongora_spc,Orchidaceae,Gongora,0.138423558,1,14,138,1384
BAU_0364,7/11/2023,CA61,Understory,0,1,Apidae_Euglossini,Euglossa_tridentata,Euglossa,Gongora_sphaerica,Orchidaceae,Gongora,0.278386844,3,28,278,2784
UD22_1199,17/03/2023,CA63,Understory,0,2,Apidae_Euglossini,Exaerete_smaragdina,Exaerete,Gongora_sphaerica,Orchidaceae,Gongora,0.128708551,1,13,129,1287
BAU_0363,4/11/2023,CR03,Understory,4,2,Apidae_Euglossini,Euglossa_tridentata,Euglossa,Gongora_sphaerica,Orchidaceae,Gongora,0.171732523,2,17,172,1717
UD22_1184,4/4/2023,CR05,Understory,11,1,Apidae_Euglossini,Exaerete_smaragdina,Exaerete,Gongora_sphaerica,Orchidaceae,Gongora,0.12455571,1,12,125,1246
UD22_1232,14/03/2023,CR06,Understory,32,1,Apidae_Euglossini,Eufriesea_chrysopyga,Eufriesea,Gongora_sphaerica,Orchidaceae,Gongora,0.171645118,2,17,172,1716
BAU_0376,25/11/2023,CR08,Understory,26,2,Apidae_Euglossini,Euglossa_asarophora,Euglossa,Gongora_sphaerica,Orchidaceae,Gongora,0.253051643,3,25,253,2531
UD22_1226,20/04/2023,CR09,Understory,5,2,Apidae_Euglossini,Euglossa_flammea-chalybeata_gr,Euglossa,Gongora_sphaerica,Orchidaceae,Gongora,0.117179366,1,12,117,1172
UD22_1222,29/03/2023,CR13,Understory,1,1,Apidae_Euglossini,Eufriesea_chrysopyga,Eufriesea,Gongora_sphaerica,Orchidaceae,Gongora,0.155388471,2,16,155,1554
UD22_1220,29/03/2023,CR13,Understory,1,1,Apidae_Euglossini,Exaerete_smaragdina,Exaerete,Gongora_sphaerica,Orchidaceae,Gongora,0.161035758,2,16,161,1610
UD22_1204,11/5/2023,CR14,Understory,37,1,Apidae_Euglossini,Euglossa_flammea-chalybeata_gr,Euglossa,Gongora_sphaerica,Orchidaceae,Gongora,0.139784946,1,14,140,1398
BAU_0369,18/11/2023,OG37,Canopy,NA,1,Apidae_Euglossini,Euglossa_tridentata,Euglossa,Gongora_sphaerica,Orchidaceae,Gongora,0.24335185,2,24,243,2434
UD22_1265,3/6/2023,OG38,Canopy,NA,1,Apidae_Euglossini,Euglossa_flammea-chalybeata_gr,Euglossa,Gongora_sphaerica,Orchidaceae,Gongora,0.12641737,1,13,126,1264
UD22_1205,3/6/2023,OG38,Understory,NA,2,Apidae_Euglossini,Euglossa_flammea-chalybeata_gr,Euglossa,Gongora_sphaerica,Orchidaceae,Gongora,0.109725082,1,11,110,1097
UD22_1214,26/03/2023,OG41,Understory,NA,1,Apidae_Euglossini,Euglossa_flammea-chalybeata_gr,Euglossa,Gongora_sphaerica,Orchidaceae,Gongora,0.138929944,1,14,139,1389
UD22_1528,28/11/2023,OG43,Understory,NA,3,Apidae_Euglossini,Euglossa_asarophora,Euglossa,Gongora_sphaerica,Orchidaceae,Gongora,0.121212121,1,12,121,1212
UD22_1532,28/11/2023,OG43,Understory,NA,1,Apidae_Euglossini,Euglossa_dodsoni,Euglossa,Gongora_sphaerica,Orchidaceae,Gongora,0.111015119,1,11,111,1110
UD22_1529,28/11/2023,OG43,Understory,NA,1,Apidae_Euglossini,Euglossa_flammea-chalybeata_gr,Euglossa,Gongora_sphaerica,Orchidaceae,Gongora,0.115139172,1,12,115,1151
UD22_1533,28/11/2023,OG43,Canopy,NA,1,Apidae_Euglossini,Euglossa_tridentata,Euglossa,Gongora_sphaerica,Orchidaceae,Gongora,0.142566191,1,14,143,1426
UD22_1245,15/04/2023,OG46,Understory,NA,2,Apidae_Euglossini,Eufriesea_chrysopyga,Eufriesea,Gongora_sphaerica,Orchidaceae,Gongora,0.140146615,1,14,140,1401
UD22_1244,15/04/2023,OG46,Understory,NA,1,Apidae_Euglossini,Eufriesea_lucida,Eufriesea,Gongora_sphaerica,Orchidaceae,Gongora,0.166057881,2,17,166,1661
BAU_0355,27/10/2023,OG48,Understory,NA,1,Apidae_Euglossini,Euglossa_asarophora,Euglossa,Gongora_sphaerica,Orchidaceae,Gongora,0.240356083,2,24,240,2404
BAU_0353,27/10/2023,OG50,Understory,NA,1,Apidae_Euglossini,Euglossa_asarophora,Euglossa,Gongora_sphaerica,Orchidaceae,Gongora,0.300246778,3,30,300,3002
BAU_0352,27/10/2023,OG50,Canopy,NA,1,Apidae_Euglossini,Euglossa_tridentata,Euglossa,Gongora_sphaerica,Orchidaceae,Gongora,0.19925361,2,20,199,1993
BAU_0350,25/10/2023,PA58,Understory,0,3,Apidae_Euglossini,Euglossa_tridentata,Euglossa,Gongora_sphaerica,Orchidaceae,Gongora,0.246689695,2,25,247,2467
BAU_0373,25/11/2023,PR27,Understory,26,2,Apidae_Euglossini,Euglossa_asarophora,Euglossa,Gongora_sphaerica,Orchidaceae,Gongora,0.243560606,2,24,244,2436
BAU_0374,25/11/2023,PR27,Understory,26,1,Apidae_Euglossini,Euglossa_tridentata,Euglossa,Gongora_sphaerica,Orchidaceae,Gongora,0.257014293,3,26,257,2570
BAU_0335,20/04/2023,PR30,Understory,14,1,Apidae_Euglossini,Euglossa_asarophora,Euglossa,Gongora_sphaerica,Orchidaceae,Gongora,0.199352139,2,20,199,1994
UD22_1189,23/04/2023,PR31,Understory,15,1,Apidae_Euglossini,Euglossa_asarophora,Euglossa,Gongora_sphaerica,Orchidaceae,Gongora,0.114712472,1,11,115,1147
UD22_1187,23/04/2023,PR31,Understory,15,2,Apidae_Euglossini,Exaerete_smaragdina,Exaerete,Gongora_sphaerica,Orchidaceae,Gongora,0.142655616,1,14,143,1427
UD22_1207,3/6/2023,OG38,Understory,NA,1,Apidae_Euglossini,Eulaema_cingulata,Eulaema,Guarea_guentheri,Meliaceae,Guarea,0.258920696,3,26,259,2589
UD22_1251,21/05/2023,OG41,Canopy,NA,2,Apidae_Euglossini,Euglossa_tridentata,Euglossa,Guarea_guentheri,Meliaceae,Guarea,0.122096201,1,12,122,1221
UD22_1246,15/04/2023,OG46,Understory,NA,1,Apidae_Euglossini,Exaerete_smaragdina,Exaerete,Guarea_guentheri,Meliaceae,Guarea,0.49975983,5,50,500,4998
UD22_1207,3/6/2023,OG38,Understory,NA,1,Apidae_Euglossini,Eulaema_cingulata,Eulaema,Hieronyma_alchorneoides,Phyllanthaceae,Hieronyma,0.110977468,1,11,111,1110
UD22_1246,15/04/2023,OG46,Understory,NA,1,Apidae_Euglossini,Exaerete_smaragdina,Exaerete,Hieronyma_alchorneoides,Phyllanthaceae,Hieronyma,0.252110067,3,25,252,2521
UD22_1211,26/03/2023,OG41,Understory,NA,1,Apidae_Euglossini,Eulaema_meriana,Eulaema,Huntleya_wallisii,Orchidaceae,Huntleya,0.55714582,6,56,557,5571
UD22_1210,2/6/2023,PR21,Understory,35,1,Apidae_Euglossini,Euglossa_imperialis,Euglossa,Kefersteinia_maculosa,Orchidaceae,Kefersteinia,0.864616075,9,86,865,8646
UD22_1234,15/04/2023,OG45,Understory,NA,1,Apidae_Euglossini,Euglossa_dodsoni,Euglossa,Lamiales_spc,Lamiales spc,Lamiales spc,0.140620203,1,14,141,1406
UD22_1250,21/05/2023,OG41,Canopy,NA,1,Apidae_Euglossini,Eulaema_cingulata,Eulaema,Lantana_camara,Verbenaceae,Lantana,0.151106565,2,15,151,1511
UD22_1264,11/5/2023,CR14,Canopy,37,2,Apidae_Euglossini,Eulaema_cingulata,Eulaema,Magnoliopsida_spc,Magnoliopsida spc,Magnoliopsida spc,0.433964886,4,43,434,4340
UD22_1239,15/04/2023,OG45,Understory,NA,1,Apidae_Euglossini,Euglossa_allosticta,Euglossa,Magnoliopsida_spc,Magnoliopsida spc,Magnoliopsida spc,0.907322069,9,91,907,9073
UD22_1183,31/03/2023,PA55,Understory,0,3,Apidae_Euglossini,Eulaema_cingulata,Eulaema,Magnoliopsida_spc,Magnoliopsida spc,Magnoliopsida spc,0.189157103,2,19,189,1892
UD22_1268,20/05/2023,OG52,Understory,NA,1,Apidae_Euglossini,Eulaema_sp-female,Eulaema,Mandevilla_spc,Apocynaceae,Mandevilla,0.15425231,2,15,154,1543
UD22_0949,16/03/2023,OG39,Understory,NA,1,Apidae_Euglossini,Euglossa_allosticta,Euglossa,Meliosma_herbertii,Sabiaceae,Meliosma,0.123096774,1,12,123,1231
BAU_0358,4/11/2023,PA56,Understory,0,1,Apidae_Euglossini,Euglossa_allosticta,Euglossa,Miconia_multiplicata,Melastomataceae,Miconia,0.132767588,1,13,133,1328
UD22_1200,15/04/2023,CR11,Understory,22,1,Apidae_Euglossini,Eufriesea_chrysopyga,Eufriesea,Miconia_sp.1,Melastomataceae,Miconia,0.602011494,6,60,602,6020
UD22_1176,24/03/2023,OG42,Understory,NA,2,Apidae_Euglossini,Eulaema_meriana,Eulaema,Miconia_sp.1,Melastomataceae,Miconia,0.157579164,2,16,158,1576
UD22_1237,15/04/2023,OG45,Understory,NA,6,Apidae_Euglossini,Eufriesea_chrysopyga,Eufriesea,Miconia_sp.1,Melastomataceae,Miconia,0.175136567,2,18,175,1751
UD22_1238,15/04/2023,OG45,Understory,NA,1,Apidae_Euglossini,Eufriesea_lucida,Eufriesea,Miconia_sp.1,Melastomataceae,Miconia,0.510150044,5,51,510,5102
UD22_1692,9/10/2023,PA53,Understory,0,1,Apidae_Euglossini,Euglossa_hansoni,Euglossa,Miconia_sp.1,Melastomataceae,Miconia,0.340396601,3,34,340,3404
BAU_0332,7/10/2023,PR24,Understory,20,1,Apidae_Euglossini,Euglossa_gorgonensis,Euglossa,Mormodes_punctata,Orchidaceae,Mormodes,0.559588721,6,56,560,5596
UD22_1213,26/03/2023,OG41,Understory,NA,1,Apidae_Euglossini,Eufriesea_chrysopyga,Eufriesea,Myrcia_aliena,Myrtaceae,Myrcia,0.137450199,1,14,137,1375
UD22_0936,12/3/2023,PR26,Understory,27,2,Apidae_Euglossini,Euglossa_tridentata,Euglossa,Myrcia_aliena,Myrtaceae,Myrcia,0.264697222,3,26,265,2647
UD22_1181,6/4/2023,CA62,Understory,0,2,Apidae_Euglossini,Euglossa_deceptrix,Euglossa,Orchidaceae_spc,Orchidaceae,Orchidaceae spc,0.306794403,3,31,307,3068
UD22_1180,6/4/2023,CA62,Understory,0,1,Apidae_Euglossini,Euglossa_tridentata,Euglossa,Orchidaceae_spc,Orchidaceae,Orchidaceae spc,0.459281821,5,46,459,4593
UD22_1230,14/03/2023,CR06,Understory,32,2,Apidae_Euglossini,Euglossa_tridentata,Euglossa,Orchidaceae_spc,Orchidaceae,Orchidaceae spc,0.250907441,3,25,251,2509
UD22_1224,20/04/2023,CR09,Understory,5,4,Apidae_Euglossini,Euglossa_tridentata,Euglossa,Orchidaceae_spc,Orchidaceae,Orchidaceae spc,0.179364727,2,18,179,1794
UD22_1216,13/04/2023,CR10,Understory,23,1,Apidae_Euglossini,Euglossa_tridentata,Euglossa,Orchidaceae_spc,Orchidaceae,Orchidaceae spc,0.506256015,5,51,506,5063
UD22_1256,13/04/2023,CR10,Canopy,23,1,Apidae_Euglossini,Euglossa_tridentata,Euglossa,Orchidaceae_spc,Orchidaceae,Orchidaceae spc,0.471905537,5,47,472,4719
UD22_1221,29/03/2023,CR13,Understory,1,1,Apidae_Euglossini,Euglossa_deceptrix,Euglossa,Orchidaceae_spc,Orchidaceae,Orchidaceae spc,0.152501316,2,15,153,1525
BAU_0370,18/11/2023,OG37,Canopy,NA,3,Apidae_Euglossini,Euglossa_flammea-chalybeata_gr,Euglossa,Orchidaceae_spc,Orchidaceae,Orchidaceae spc,0.105425401,1,11,105,1054
UD22_1255,23/05/2023,OG39,Canopy,NA,1,Apidae_Euglossini,Euglossa_chlorina,Euglossa,Orchidaceae_spc,Orchidaceae,Orchidaceae spc,0.516166092,5,52,516,5162
UD22_0939,16/03/2023,OG39,Understory,NA,2,Apidae_Euglossini,Euglossa_laevicincta,Euglossa,Orchidaceae_spc,Orchidaceae,Orchidaceae spc,0.114140927,1,11,114,1141
UD22_1254,23/05/2023,OG39,Canopy,NA,1,Apidae_Euglossini,Euglossa_tridentata,Euglossa,Orchidaceae_spc,Orchidaceae,Orchidaceae spc,0.569905762,6,57,570,5699
UD22_1215,26/03/2023,OG41,Understory,NA,9,Apidae_Euglossini,Euglossa_tridentata,Euglossa,Orchidaceae_spc,Orchidaceae,Orchidaceae spc,0.124177598,1,12,124,1242
UD22_1177,24/03/2023,OG42,Understory,NA,1,Apidae_Euglossini,Euglossa_allosticta,Euglossa,Orchidaceae_spc,Orchidaceae,Orchidaceae spc,0.406671159,4,41,407,4067
UD22_1249,24/03/2023,OG42,Canopy,NA,1,Apidae_Euglossini,Euglossa_deceptrix,Euglossa,Orchidaceae_spc,Orchidaceae,Orchidaceae spc,0.670886076,7,67,671,6709
UD22_1233,15/04/2023,OG45,Understory,NA,5,Apidae_Euglossini,Euglossa_tridentata,Euglossa,Orchidaceae_spc,Orchidaceae,Orchidaceae spc,0.209335576,2,21,209,2093
UD22_1247,15/04/2023,OG46,Understory,NA,1,Apidae_Euglossini,Euglossa_flammea-chalybeata_gr,Euglossa,Orchidaceae_spc,Orchidaceae,Orchidaceae spc,0.579375848,6,58,579,5794
UD22_1242,15/04/2023,OG46,Understory,NA,6,Apidae_Euglossini,Euglossa_tridentata,Euglossa,Orchidaceae_spc,Orchidaceae,Orchidaceae spc,0.720062208,7,72,720,7201
BAU_0343,17/10/2023,OG47,Canopy,NA,1,Apidae_Euglossini,Euglossa_townsendi,Euglossa,Orchidaceae_spc,Orchidaceae,Orchidaceae spc,0.550397351,6,55,550,5504
UD22_1193,7/5/2023,OG49,Understory,NA,1,Apidae_Euglossini,Euglossa_deceptrix,Euglossa,Orchidaceae_spc,Orchidaceae,Orchidaceae spc,0.204435651,2,20,204,2044
UD22_1192,7/5/2023,OG49,Understory,NA,1,Apidae_Euglossini,Euglossa_flammea-chalybeata_gr,Euglossa,Orchidaceae_spc,Orchidaceae,Orchidaceae spc,0.57833257,6,58,578,5783
UD22_1191,7/5/2023,OG49,Understory,NA,3,Apidae_Euglossini,Euglossa_tridentata,Euglossa,Orchidaceae_spc,Orchidaceae,Orchidaceae spc,0.244779739,2,24,245,2448
UD22_1258,5/5/2023,OG52,Canopy,NA,1,Apidae_Euglossini,Euglossa_allosticta,Euglossa,Orchidaceae_spc,Orchidaceae,Orchidaceae spc,0.544806699,5,54,545,5448
UD22_1252,26/03/2023,PA54,Understory,0,1,Apidae_Euglossini,Eulaema_cingulata,Eulaema,Orchidaceae_spc,Orchidaceae,Orchidaceae spc,0.155706509,2,16,156,1557
BAU_0357,4/11/2023,PA56,Understory,0,2,Apidae_Euglossini,Euglossa_tridentata,Euglossa,Orchidaceae_spc,Orchidaceae,Orchidaceae spc,0.107781753,1,11,108,1078
UD22_1194,6/4/2023,PA57,Understory,0,1,Apidae_Euglossini,Euglossa_flammea-chalybeata_gr,Euglossa,Orchidaceae_spc,Orchidaceae,Orchidaceae spc,0.636620781,6,64,637,6366
UD22_1209,2/6/2023,PR21,Understory,35,1,Apidae_Euglossini,Euglossa_flammea-chalybeata_gr,Euglossa,Orchidaceae_spc,Orchidaceae,Orchidaceae spc,0.26788346,3,27,268,2679
UD22_1178,4/4/2023,PR22,Understory,11,2,Apidae_Euglossini,Euglossa_allosticta,Euglossa,Orchidaceae_spc,Orchidaceae,Orchidaceae spc,0.43048854,4,43,430,4305
UD22_1179,4/4/2023,PR22,Understory,11,1,Apidae_Euglossini,Euglossa_heterosticta,Euglossa,Orchidaceae_spc,Orchidaceae,Orchidaceae spc,0.295451702,3,30,295,2955
UD22_0935,12/3/2023,PR26,Understory,27,1,Apidae_Euglossini,Euglossa_igniventris-dissimula_gr,Euglossa,Orchidaceae_spc,Orchidaceae,Orchidaceae spc,0.445028681,4,45,445,4450
UD22_0936,12/3/2023,PR26,Understory,27,2,Apidae_Euglossini,Euglossa_tridentata,Euglossa,Orchidaceae_spc,Orchidaceae,Orchidaceae spc,0.289527922,3,29,290,2895
BAU_0339,20/04/2023,PR30,Understory,14,1,Apidae_Euglossini,Euglossa_despecta,Euglossa,Orchidaceae_spc,Orchidaceae,Orchidaceae spc,0.106745012,1,11,107,1067
UD22_1188,23/04/2023,PR31,Understory,15,2,Apidae_Euglossini,Euglossa_flammea-chalybeata_gr,Euglossa,Orchidaceae_spc,Orchidaceae,Orchidaceae spc,0.23438374,2,23,234,2344
UD22_1190,23/04/2023,PR31,Understory,15,1,Apidae_Euglossini,Euglossa_tridentata,Euglossa,Orchidaceae_spc,Orchidaceae,Orchidaceae spc,0.547940494,5,55,548,5479
