,Plot_ID,individual_ID,species,comment,trait,value,unit,uncertainty,trait_ID,value_numeric,PREX,Matrix,Latitude,Longitude,Elevation,Treatment,Treatment2,Regeneration_year,RegTime,Legacy
120,CA59,SP04-ARL_230413_CA59_0190-p0992,Theobroma_cacao,,fruit_abundance,12,n_fruits,,SP04-ARL_230413_CA59_0190-p0992-T20724,12,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
121,CA59,SP04-ARL_230413_CA59_0190-p0993,Theobroma_cacao,,fruit_abundance,12,n_fruits,,SP04-ARL_230413_CA59_0190-p0993-T20725,12,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
122,CA59,SP04-ARL_230413_CA59_0190-p0994,Theobroma_cacao,,fruit_abundance,12,n_fruits,,SP04-ARL_230413_CA59_0190-p0994-T20726,12,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
123,CA59,SP04-ARL_230413_CA59_0190-p0995,Theobroma_cacao,,fruit_abundance,12,n_fruits,,SP04-ARL_230413_CA59_0190-p0995-T20727,12,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
124,CA59,SP04-ARL_230413_CA59_0190-p0996,Theobroma_cacao,,fruit_abundance,12,n_fruits,,SP04-ARL_230413_CA59_0190-p0996-T20728,12,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
125,CA59,SP04-ARL_230413_CA59_0190-p0997,Theobroma_cacao,,fruit_abundance,12,n_fruits,,SP04-ARL_230413_CA59_0190-p0997-T20729,12,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
126,CA59,SP04-ARL_230413_CA59_0190-p0998,Theobroma_cacao,,fruit_abundance,12,n_fruits,,SP04-ARL_230413_CA59_0190-p0998-T20730,12,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
127,CA59,SP04-ARL_230413_CA59_0190-p0999,Theobroma_cacao,,fruit_abundance,12,n_fruits,,SP04-ARL_230413_CA59_0190-p0999-T20731,12,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
128,CA59,SP04-ARL_230413_CA59_0190-p1074,Theobroma_cacao,,height,3,meters,,SP04-ARL_230413_CA59_0190-p1074-T19276,3,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
129,CA59,SP04-ARL_230413_CA59_0190-p1075,Theobroma_cacao,,height,3,meters,,SP04-ARL_230413_CA59_0190-p1075-T19277,3,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
130,CA59,SP04-ARL_230413_CA59_0190-p1053,Theobroma_cacao,,ripenness,ripe,,,SP04-ARL_230413_CA59_0190-p1053-T22315,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
131,CA59,SP04-ARL_230413_CA59_0190-p1054,Theobroma_cacao,,ripenness,ripe,,,SP04-ARL_230413_CA59_0190-p1054-T22316,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
132,CA59,SP04-ARL_230413_CA59_0190-p1055,Theobroma_cacao,,ripenness,ripe,,,SP04-ARL_230413_CA59_0190-p1055-T22317,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
133,CA59,SP04-ARL_230413_CA59_0190-p1038,Theobroma_cacao,,height,3,meters,,SP04-ARL_230413_CA59_0190-p1038-T19240,3,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
134,CA59,SP04-ARL_230413_CA59_0190-p1039,Theobroma_cacao,,height,3,meters,,SP04-ARL_230413_CA59_0190-p1039-T19241,3,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
135,CA59,SP04-ARL_230413_CA59_0190-p1040,Theobroma_cacao,,height,3,meters,,SP04-ARL_230413_CA59_0190-p1040-T19242,3,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
136,CA59,SP04-ARL_230413_CA59_0190-p1041,Theobroma_cacao,,height,3,meters,,SP04-ARL_230413_CA59_0190-p1041-T19243,3,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
137,CA59,SP04-ARL_230413_CA59_0190-p1084,Theobroma_cacao,,height,3,meters,,SP04-ARL_230413_CA59_0190-p1084-T19286,3,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
138,CA59,SP04-ARL_230413_CA59_0190-p1085,Theobroma_cacao,,height,3,meters,,SP04-ARL_230413_CA59_0190-p1085-T19287,3,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
139,CA59,SP04-ARL_230413_CA59_0190-p1086,Theobroma_cacao,,height,3,meters,,SP04-ARL_230413_CA59_0190-p1086-T19288,3,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
140,CA59,SP04-ARL_230413_CA59_0190-p1045,Theobroma_cacao,,height,3,meters,,SP04-ARL_230413_CA59_0190-p1045-T19247,3,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
141,CA59,SP04-ARL_230413_CA59_0190-p1046,Theobroma_cacao,,height,3,meters,,SP04-ARL_230413_CA59_0190-p1046-T19248,3,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
142,CA59,SP04-ARL_230413_CA59_0190-p1047,Theobroma_cacao,,height,3,meters,,SP04-ARL_230413_CA59_0190-p1047-T19249,3,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
143,CA59,SP04-ARL_230413_CA59_0190-p1066,Theobroma_cacao,,ripenness,ripe,,,SP04-ARL_230413_CA59_0190-p1066-T22328,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
144,CA59,SP04-ARL_230413_CA59_0190-p1067,Theobroma_cacao,,ripenness,ripe,,,SP04-ARL_230413_CA59_0190-p1067-T22329,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
145,CA59,SP04-ARL_230413_CA59_0190-p1068,Theobroma_cacao,,ripenness,ripe,,,SP04-ARL_230413_CA59_0190-p1068-T22330,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
146,CA59,SP04-ARL_230413_CA59_0190-p1069,Theobroma_cacao,,ripenness,ripe,,,SP04-ARL_230413_CA59_0190-p1069-T22331,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
147,CA59,SP04-ARL_230413_CA59_0190-p1070,Theobroma_cacao,,ripenness,ripe,,,SP04-ARL_230413_CA59_0190-p1070-T22332,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
148,CA59,SP04-ARL_230413_CA59_0190-p1071,Theobroma_cacao,,ripenness,ripe,,,SP04-ARL_230413_CA59_0190-p1071-T22333,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
149,CA59,SP04-ARL_230413_CA59_0190-p0981,Theobroma_cacao,,fruit_abundance,12,n_fruits,,SP04-ARL_230413_CA59_0190-p0981-T20713,12,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
150,CA59,SP04-ARL_230413_CA59_0190-p0982,Theobroma_cacao,,fruit_abundance,12,n_fruits,,SP04-ARL_230413_CA59_0190-p0982-T20714,12,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
151,CA59,SP04-ARL_230413_CA59_0190-p0983,Theobroma_cacao,,fruit_abundance,12,n_fruits,,SP04-ARL_230413_CA59_0190-p0983-T20715,12,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
152,CA59,SP04-ARL_230413_CA59_0190-p0984,Theobroma_cacao,,fruit_abundance,12,n_fruits,,SP04-ARL_230413_CA59_0190-p0984-T20716,12,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
153,CA59,SP04-ARL_230413_CA59_0190-p0985,Theobroma_cacao,,fruit_abundance,12,n_fruits,,SP04-ARL_230413_CA59_0190-p0985-T20717,12,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
154,CA59,SP04-ARL_230413_CA59_0190-p0986,Theobroma_cacao,,fruit_abundance,12,n_fruits,,SP04-ARL_230413_CA59_0190-p0986-T20718,12,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
155,CA59,SP04-ARL_230413_CA59_0190-p0987,Theobroma_cacao,,fruit_abundance,12,n_fruits,,SP04-ARL_230413_CA59_0190-p0987-T20719,12,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
156,CA59,SP04-ARL_230413_CA59_0190-p0988,Theobroma_cacao,,fruit_abundance,12,n_fruits,,SP04-ARL_230413_CA59_0190-p0988-T20720,12,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
157,CA59,SP04-ARL_230413_CA59_0190-p1080,Theobroma_cacao,,ripenness,ripe,,,SP04-ARL_230413_CA59_0190-p1080-T22342,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
158,CA59,SP04-ARL_230413_CA59_0190-p1081,Theobroma_cacao,,ripenness,ripe,,,SP04-ARL_230413_CA59_0190-p1081-T22343,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
159,CA59,SP04-ARL_230413_CA59_0190-p1082,Theobroma_cacao,,ripenness,ripe,,,SP04-ARL_230413_CA59_0190-p1082-T22344,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
160,CA59,SP04-ARL_230413_CA59_0190-p1083,Theobroma_cacao,,ripenness,ripe,,,SP04-ARL_230413_CA59_0190-p1083-T22345,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
161,CA59,SP04-ARL_230413_CA59_0190-p1084,Theobroma_cacao,,ripenness,ripe,,,SP04-ARL_230413_CA59_0190-p1084-T22346,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
162,CA59,SP04-ARL_230413_CA59_0190-p1085,Theobroma_cacao,,ripenness,ripe,,,SP04-ARL_230413_CA59_0190-p1085-T22347,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
163,CA59,SP04-ARL_230413_CA59_0190-p1086,Theobroma_cacao,,ripenness,ripe,,,SP04-ARL_230413_CA59_0190-p1086-T22348,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
164,CA59,SP04-ARL_230413_CA59_0190-p1087,Theobroma_cacao,,ripenness,ripe,,,SP04-ARL_230413_CA59_0190-p1087-T22349,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
165,CA59,SP04-ARL_230413_CA59_0190-p1088,Theobroma_cacao,,ripenness,ripe,,,SP04-ARL_230413_CA59_0190-p1088-T22350,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
166,CA59,SP04-ARL_230413_CA59_0190-p1089,Theobroma_cacao,,ripenness,ripe,,,SP04-ARL_230413_CA59_0190-p1089-T22351,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
167,CA59,SP04-ARL_230413_CA59_0190-p1090,Theobroma_cacao,,ripenness,ripe,,,SP04-ARL_230413_CA59_0190-p1090-T22352,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
168,CA59,SP04-ARL_230413_CA59_0190-p1091,Theobroma_cacao,,ripenness,ripe,,,SP04-ARL_230413_CA59_0190-p1091-T22353,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
169,CA59,SP04-ARL_230413_CA59_0190-p1092,Theobroma_cacao,,ripenness,ripe,,,SP04-ARL_230413_CA59_0190-p1092-T22354,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
170,CA59,SP04-ARL_230413_CA59_0190-p1093,Theobroma_cacao,,ripenness,ripe,,,SP04-ARL_230413_CA59_0190-p1093-T22355,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
171,CA59,SP04-ARL_230413_CA59_0190-p1094,Theobroma_cacao,,ripenness,ripe,,,SP04-ARL_230413_CA59_0190-p1094-T22356,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
172,CA59,SP04-ARL_230413_CA59_0190-p1095,Theobroma_cacao,,ripenness,ripe,,,SP04-ARL_230413_CA59_0190-p1095-T22357,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
173,CA59,SP04-ARL_230413_CA59_0190-p1056,Theobroma_cacao,,ripenness,ripe,,,SP04-ARL_230413_CA59_0190-p1056-T22318,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
174,CA59,SP04-ARL_230413_CA59_0190-p1057,Theobroma_cacao,,ripenness,ripe,,,SP04-ARL_230413_CA59_0190-p1057-T22319,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
175,CA59,SP04-ARL_230413_CA59_0190-p1058,Theobroma_cacao,,ripenness,ripe,,,SP04-ARL_230413_CA59_0190-p1058-T22320,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
176,CA59,SP04-ARL_230413_CA59_0190-p1059,Theobroma_cacao,,ripenness,ripe,,,SP04-ARL_230413_CA59_0190-p1059-T22321,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
177,CA59,SP04-ARL_230413_CA59_0190-p1042,Theobroma_cacao,,height,3,meters,,SP04-ARL_230413_CA59_0190-p1042-T19244,3,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
178,CA59,SP04-ARL_230413_CA59_0190-p1043,Theobroma_cacao,,height,3,meters,,SP04-ARL_230413_CA59_0190-p1043-T19245,3,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
179,CA59,SP04-ARL_230413_CA59_0190-p1044,Theobroma_cacao,,height,3,meters,,SP04-ARL_230413_CA59_0190-p1044-T19246,3,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
180,CA59,SP04-ARL_230413_CA59_0190-p1063,Theobroma_cacao,,ripenness,ripe,,,SP04-ARL_230413_CA59_0190-p1063-T22325,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
181,CA59,SP04-ARL_230413_CA59_0190-p1064,Theobroma_cacao,,ripenness,ripe,,,SP04-ARL_230413_CA59_0190-p1064-T22326,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
182,CA59,SP04-ARL_230413_CA59_0190-p1065,Theobroma_cacao,,ripenness,ripe,,,SP04-ARL_230413_CA59_0190-p1065-T22327,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
183,CA59,SP04-ARL_230413_CA59_0190-p0985,Theobroma_cacao,,ripenness,ripe,,,SP04-ARL_230413_CA59_0190-p0985-T22247,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
184,CA59,SP04-ARL_230413_CA59_0190-p0986,Theobroma_cacao,,ripenness,ripe,,,SP04-ARL_230413_CA59_0190-p0986-T22248,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
185,CA59,SP04-ARL_230413_CA59_0190-p0987,Theobroma_cacao,,ripenness,ripe,,,SP04-ARL_230413_CA59_0190-p0987-T22249,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
186,CA59,SP04-ARL_230413_CA59_0190-p0988,Theobroma_cacao,,ripenness,ripe,,,SP04-ARL_230413_CA59_0190-p0988-T22250,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
187,CA59,SP04-ARL_230413_CA59_0190-p0989,Theobroma_cacao,,ripenness,ripe,,,SP04-ARL_230413_CA59_0190-p0989-T22251,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
188,CA59,SP04-ARL_230413_CA59_0190-p0990,Theobroma_cacao,,ripenness,ripe,,,SP04-ARL_230413_CA59_0190-p0990-T22252,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
189,CA59,SP04-ARL_230413_CA59_0190-p1072,Theobroma_cacao,,ripenness,ripe,,,SP04-ARL_230413_CA59_0190-p1072-T22334,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
190,CA59,SP04-ARL_230413_CA59_0190-p1073,Theobroma_cacao,,ripenness,ripe,,,SP04-ARL_230413_CA59_0190-p1073-T22335,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
191,CA59,SP04-ARL_230413_CA59_0190-p1074,Theobroma_cacao,,ripenness,ripe,,,SP04-ARL_230413_CA59_0190-p1074-T22336,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
192,CA59,SP04-ARL_230413_CA59_0190-p1075,Theobroma_cacao,,ripenness,ripe,,,SP04-ARL_230413_CA59_0190-p1075-T22337,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
193,CA59,SP04-ARL_230413_CA59_0190-p1076,Theobroma_cacao,,ripenness,ripe,,,SP04-ARL_230413_CA59_0190-p1076-T22338,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
194,CA59,SP04-ARL_230413_CA59_0190-p1077,Theobroma_cacao,,ripenness,ripe,,,SP04-ARL_230413_CA59_0190-p1077-T22339,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
195,CA59,SP04-ARL_230413_CA59_0190-p1078,Theobroma_cacao,,ripenness,ripe,,,SP04-ARL_230413_CA59_0190-p1078-T22340,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
196,CA59,SP04-ARL_230413_CA59_0190-p1079,Theobroma_cacao,,ripenness,ripe,,,SP04-ARL_230413_CA59_0190-p1079-T22341,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
197,CA59,SP04-ARL_230413_CA59_0190-p0999,Theobroma_cacao,,ripenness,ripe,,,SP04-ARL_230413_CA59_0190-p0999-T22261,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
198,CA59,SP04-ARL_230413_CA59_0190-p1022,Theobroma_cacao,,height,3,meters,,SP04-ARL_230413_CA59_0190-p1022-T19224,3,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
199,CA59,SP04-ARL_230413_CA59_0190-p1023,Theobroma_cacao,,height,3,meters,,SP04-ARL_230413_CA59_0190-p1023-T19225,3,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
200,CA59,SP04-ARL_230413_CA59_0190-p1024,Theobroma_cacao,,height,3,meters,,SP04-ARL_230413_CA59_0190-p1024-T19226,3,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
201,CA59,SP04-ARL_230413_CA59_0190-p1025,Theobroma_cacao,,height,3,meters,,SP04-ARL_230413_CA59_0190-p1025-T19227,3,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
202,CA59,SP04-ARL_230413_CA59_0190-p1026,Theobroma_cacao,,height,3,meters,,SP04-ARL_230413_CA59_0190-p1026-T19228,3,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
203,CA59,SP04-ARL_230413_CA59_0190-p1075,Theobroma_cacao,,fruit_abundance,12,n_fruits,,SP04-ARL_230413_CA59_0190-p1075-T20807,12,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
204,CA59,SP04-ARL_230413_CA59_0190-p1076,Theobroma_cacao,,fruit_abundance,12,n_fruits,,SP04-ARL_230413_CA59_0190-p1076-T20808,12,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
205,CA59,SP04-ARL_230413_CA59_0190-p1077,Theobroma_cacao,,fruit_abundance,12,n_fruits,,SP04-ARL_230413_CA59_0190-p1077-T20809,12,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
206,CA59,SP04-ARL_230413_CA59_0190-p1078,Theobroma_cacao,,fruit_abundance,12,n_fruits,,SP04-ARL_230413_CA59_0190-p1078-T20810,12,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
207,CA59,SP04-ARL_230413_CA59_0190-p1079,Theobroma_cacao,,fruit_abundance,12,n_fruits,,SP04-ARL_230413_CA59_0190-p1079-T20811,12,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
208,CA59,SP04-ARL_230413_CA59_0190-p1080,Theobroma_cacao,,fruit_abundance,12,n_fruits,,SP04-ARL_230413_CA59_0190-p1080-T20812,12,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
209,CA59,SP04-ARL_230413_CA59_0190-p1081,Theobroma_cacao,,fruit_abundance,12,n_fruits,,SP04-ARL_230413_CA59_0190-p1081-T20813,12,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
210,CA59,SP04-ARL_230413_CA59_0190-p1082,Theobroma_cacao,,fruit_abundance,12,n_fruits,,SP04-ARL_230413_CA59_0190-p1082-T20814,12,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
211,CA59,SP04-ARL_230413_CA59_0190-p1083,Theobroma_cacao,,fruit_abundance,12,n_fruits,,SP04-ARL_230413_CA59_0190-p1083-T20815,12,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
212,CA59,SP04-ARL_230413_CA59_0190-p1084,Theobroma_cacao,,fruit_abundance,12,n_fruits,,SP04-ARL_230413_CA59_0190-p1084-T20816,12,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
213,CA59,SP04-ARL_230413_CA59_0190-p1085,Theobroma_cacao,,fruit_abundance,12,n_fruits,,SP04-ARL_230413_CA59_0190-p1085-T20817,12,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
214,CA59,SP04-ARL_230413_CA59_0190-p1086,Theobroma_cacao,,fruit_abundance,12,n_fruits,,SP04-ARL_230413_CA59_0190-p1086-T20818,12,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
215,CA59,SP04-ARL_230413_CA59_0190-p1087,Theobroma_cacao,,fruit_abundance,12,n_fruits,,SP04-ARL_230413_CA59_0190-p1087-T20819,12,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
216,CA59,SP04-ARL_230413_CA59_0190-p1088,Theobroma_cacao,,fruit_abundance,12,n_fruits,,SP04-ARL_230413_CA59_0190-p1088-T20820,12,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
217,CA59,SP04-ARL_230413_CA59_0190-p1060,Theobroma_cacao,,ripenness,ripe,,,SP04-ARL_230413_CA59_0190-p1060-T22322,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
218,CA59,SP04-ARL_230413_CA59_0190-p1061,Theobroma_cacao,,ripenness,ripe,,,SP04-ARL_230413_CA59_0190-p1061-T22323,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
219,CA59,SP04-ARL_230413_CA59_0190-p1062,Theobroma_cacao,,ripenness,ripe,,,SP04-ARL_230413_CA59_0190-p1062-T22324,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
220,CA59,SP04-ARL_230413_CA59_0190-p1092,Theobroma_cacao,,fruit_abundance,12,n_fruits,,SP04-ARL_230413_CA59_0190-p1092-T20824,12,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
221,CA59,SP04-ARL_230413_CA59_0190-p1093,Theobroma_cacao,,fruit_abundance,12,n_fruits,,SP04-ARL_230413_CA59_0190-p1093-T20825,12,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
222,CA59,SP04-ARL_230413_CA59_0190-p1094,Theobroma_cacao,,fruit_abundance,12,n_fruits,,SP04-ARL_230413_CA59_0190-p1094-T20826,12,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
223,CA59,SP04-ARL_230413_CA59_0190-p0951,Theobroma_cacao,,availability,CAFL,,,SP04-ARL_230413_CA59_0190-p0951-T23743,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
224,CA59,SP04-ARL_230413_CA59_0190-p0952,Theobroma_cacao,,availability,CAFL,,,SP04-ARL_230413_CA59_0190-p0952-T23744,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
225,CA59,SP04-ARL_230413_CA59_0190-p0953,Theobroma_cacao,,availability,CAFL,,,SP04-ARL_230413_CA59_0190-p0953-T23745,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
226,CA59,SP04-ARL_230413_CA59_0190-p1027,Theobroma_cacao,,ripenness,ripe,,,SP04-ARL_230413_CA59_0190-p1027-T22289,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
227,CA59,SP04-ARL_230413_CA59_0190-p1028,Theobroma_cacao,,ripenness,ripe,,,SP04-ARL_230413_CA59_0190-p1028-T22290,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
228,CA59,SP04-ARL_230413_CA59_0190-p1029,Theobroma_cacao,,ripenness,ripe,,,SP04-ARL_230413_CA59_0190-p1029-T22291,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
229,CA59,SP04-ARL_230413_CA59_0190-p1030,Theobroma_cacao,,ripenness,ripe,,,SP04-ARL_230413_CA59_0190-p1030-T22292,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
230,CA59,SP04-ARL_230413_CA59_0190-p1031,Theobroma_cacao,,ripenness,ripe,,,SP04-ARL_230413_CA59_0190-p1031-T22293,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
231,CA59,SP04-ARL_230413_CA59_0190-p1032,Theobroma_cacao,,ripenness,ripe,,,SP04-ARL_230413_CA59_0190-p1032-T22294,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
232,CA59,SP04-ARL_230413_CA59_0190-p0960,Theobroma_cacao,,availability,CAFL,,,SP04-ARL_230413_CA59_0190-p0960-T23752,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
233,CA59,SP04-ARL_230413_CA59_0190-p0961,Theobroma_cacao,,availability,CAFL,,,SP04-ARL_230413_CA59_0190-p0961-T23753,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
234,CA59,SP04-ARL_230413_CA59_0190-p0962,Theobroma_cacao,,availability,CAFL,,,SP04-ARL_230413_CA59_0190-p0962-T23754,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
235,CA59,SP04-ARL_230413_CA59_0190-p0963,Theobroma_cacao,,availability,CAFL,,,SP04-ARL_230413_CA59_0190-p0963-T23755,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
236,CA59,SP04-ARL_230413_CA59_0190-p0964,Theobroma_cacao,,availability,CAFL,,,SP04-ARL_230413_CA59_0190-p0964-T23756,NA,NA,NA,0.55730998,-79.179868,165,active cacao,active cacao,NA,0,cacao
